2.419343385,-2.099892309,2.875509234,4.739944289,-6.689006474,10.3490852,-12.73891536,6.413138621,-0.577457444,-4.680488685,4.17405375,-5.946643147
2.286984206,-4.90734954,-1.129505208,2.713912021,-10.9521398,6.361657821,-9.913077375,4.68502312,-2.791460256,-2.026998387,6.082869664,-4.8145108
9.985760003,-8.976570322,6.122981616,8.83298204,-7.740966474,14.27208206,-6.838789782,8.255204942,1.913148239,-4.204403972,3.748035892,-5.382515907
7.549769813,-4.374661944,11.80565554,-0.895732853,6.122939924,2.185416525,-5.053557617,3.999358608,-7.92804629,10.46621475,-9.026239892,1.166637041
14.15049555,-6.111149167,2.572498178,6.868033168,-9.94852374,15.24884062,-9.482123375,-0.052271143,1.781102667,-3.811021255,1.619117977,-3.637455927
2.894264854,-2.64964226,2.208246668,5.282577462,-7.497973756,11.80191575,-9.901516294,3.632565292,-0.473799954,-1.83283668,5.048368894,-3.717765483
6.793244315,-9.525614204,2.866154648,9.553371599,-7.350891181,9.678304327,-12.86596616,2.128109269,1.810236408,-3.342538752,6.94625318,-2.801749918
7.883104108,-5.733750387,-1.929309064,10.53394592,-6.802570472,9.464656694,-11.13960311,2.954257811,3.882096229,-2.196871153,3.551975922,-2.493312168
-4.222358612,-0.848943318,0.86737787,1.456719753,3.055454598,2.638816581,-8.617596304,7.723480232,-7.16071836,5.695508298,-3.598921245,0.390674441
6.95643204,-6.417531136,7.463313559,8.572788658,-6.798960738,9.83744648,-12.15169479,3.327673474,0.062097445,-1.523553876,5.012980427,-6.635311021
11.9577639,-6.774199281,-1.317826199,11.19043618,-8.474790396,13.39176282,-7.793662819,0.736488641,0.192353036,-10.03668863,3.169703304,-2.255794083
3.73760041,-4.235070528,3.005005577,12.64434501,-4.022658525,10.38864496,-11.4427651,7.087866693,4.086640457,-5.45287636,4.11611762,-2.884725539
4.10042557,-5.955527476,4.930803112,10.01550811,-5.519942968,11.82453167,-10.73964711,3.6143456,-0.454633376,-4.408751575,5.142857365,-2.857503568
0.906846048,1.369896791,-1.775439056,8.23509674,-5.219311478,12.4140688,-7.739050122,6.459635324,-0.314050383,-1.226397369,2.3118291,-4.506858667
4.240615386,-0.094447143,-1.364827182,4.950463994,-6.543753546,9.743853929,-12.28601243,4.815465535,-0.127633603,-1.968142527,4.127581587,-7.771468486
7.018886056,-2.597246292,1.883076298,6.000780719,-6.047508736,12.57361232,-10.78558823,4.497040612,0.589480368,-2.021052745,2.64661345,-4.738374453
13.88542526,-6.233852322,2.229776427,10.99377017,-8.10762458,12.45302942,-5.30975541,7.431524261,0.767271448,-4.333920464,5.337283786,-9.614959118
2.356540509,-1.836459129,1.542366468,6.131899138,-6.831272563,11.34020622,-10.44820984,5.141914574,-0.93522553,-1.467817413,4.231722077,-3.582374123
10.55706119,-7.303096551,0.008079561,13.65331127,-4.463308083,12.46409982,-9.815876749,1.873557415,-1.345833719,-8.634074911,5.302515306,-5.30560019
-0.791620839,1.303787654,-1.791228532,6.227354548,-9.602931267,8.602847859,-7.727415404,6.436677136,-0.055186959,0.486529786,1.698109685,-1.761527882
6.360545183,-0.077513242,0.726970406,8.233986089,-9.050965323,11.70043451,-7.767177006,4.399709703,-0.013150266,-5.083522244,2.555931551,-6.796219536
6.120900306,-4.859301246,8.130352779,12.93017577,-7.069041555,10.36687101,-11.49518022,6.84775308,-0.679472835,-8.262751147,3.871769329,-6.297462282
0.93994295,-2.025316391,0.093835638,5.689808246,-6.982759867,11.12777799,-10.90895675,6.091330703,1.196968691,-4.563740283,3.916805164,-2.11356244
0.696452642,-3.499187561,1.60366017,4.68950259,-8.448121366,10.87644186,-10.62347913,2.485637086,-1.689225684,-2.142529673,1.754174304,-4.477096264
3.301744928,-2.014822598,2.7773881,9.45735969,-6.692003159,13.36650681,-9.186021113,4.477408479,-0.045508546,-1.460349261,3.566679465,-3.122180052
1.684177637,-1.653604422,-0.465158746,11.94236652,1.411211149,10.78648225,-11.83992433,4.702556601,0.344964199,-8.151718658,3.439473649,-1.75114492
7.886810741,-2.592999134,0.261654587,12.93212907,-4.108914898,11.81413378,-8.904041841,6.176519422,1.559731715,-7.812312531,4.317893024,-1.108532327
2.462373301,-0.401984417,-1.31542001,7.096387386,-9.708779021,7.501631099,-9.610043522,2.721599397,0.608330905,-4.751264444,0.583645222,-1.787141287
11.38051263,-8.202688627,2.029268299,4.254328624,-11.06252528,9.994484187,-11.83352261,5.144078826,-1.205391446,-4.791498067,6.244781332,-6.287342899
3.679129702,-5.759664623,0.884240657,4.593626533,-10.78831051,7.381936094,-9.566687708,2.8304014,-1.532123877,-0.550986856,4.421048305,-3.554567784
17.74985098,-1.444052448,-3.780587303,13.91777014,-9.02286493,11.2771076,-2.3215991,4.535615012,-1.412580546,-4.49529822,7.199019933,-5.059582194
6.254665647,-1.353544744,-0.536740357,9.001803186,-7.616912864,12.53347043,-8.142339217,3.41422615,0.166460448,-4.867848057,2.83295588,-5.000070086
13.74460565,-9.93853121,3.068951286,13.79504146,-6.007463166,14.31739547,-9.658241497,0.302305133,1.699647261,-10.99028987,5.381063029,0.124498468
-2.76571765,-5.550450925,4.391976934,-0.904437719,3.74290193,4.970763614,-5.68366282,9.759021264,-15.04918477,8.052727192,1.675089763,-4.807363971
-0.73479663,-0.73061856,3.095804983,0.890056393,4.479836209,3.463392729,-6.285193779,8.067363213,-6.918248901,8.27135914,-2.308865045,-0.205969729
-2.112733149,-0.03894461,1.173895834,1.263631834,4.817348257,7.840458684,-5.706838232,12.28572072,-11.63206959,5.828790471,1.643919909,-4.657571134
16.66587452,-4.76144404,0.034878914,8.791058781,-8.973375916,15.52538547,-8.908440338,0.080024572,2.065169538,-4.913032241,0.177289525,-7.324994139
10.83557919,-8.535519202,4.695709915,2.548936001,-8.383452732,12.02441365,-12.78163962,10.0786674,-1.23248247,-3.627448393,5.474346108,-8.957588173
6.131590791,-1.172269637,1.286914349,3.771093956,-7.465849013,12.57995697,-12.47272365,5.511718188,0.626019233,-3.145062129,5.371699085,-6.158564725
7.071475633,-6.512899664,7.650799805,11.1507832,-7.657312341,12.48402056,-11.70977189,3.426596388,1.462715203,-2.812752734,0.866537752,-5.24427382
4.879428796,-2.784060935,2.087430764,9.667524503,-7.818005973,10.90427872,-9.695465818,3.601829379,0.851031094,-4.24802522,1.307767945,-6.08056243
7.070419845,-4.252512338,-0.848099325,8.595417922,-7.985975355,8.652675498,-9.532364639,3.938594688,0.245512618,-1.967759412,2.934033549,-4.80699336
9.557785722,-6.166311073,1.611350878,5.228313892,-10.55189315,10.70153463,-9.773060502,6.775465329,-0.548079394,-6.050147308,4.085027759,-5.539877883
6.32173083,-6.225945691,-0.040104468,9.006132161,-5.856153437,10.69981425,-10.06155507,3.594437953,1.908955827,-4.184807053,3.413026941,-1.227930718
10.91982799,1.439609242,-0.877239513,7.649671999,-11.48899962,10.41598031,-5.17598184,3.969971052,-1.143526857,-3.125577093,4.958957508,-6.509467645
-1.272037565,0.648213544,1.390983109,5.554590639,-7.985096193,7.935629514,-8.823007527,6.829016343,-1.705321976,-1.036783403,2.68025282,-6.399650155
0.458847412,-0.62522347,5.496352437,2.702550995,4.72656039,5.724105382,-5.982080026,12.06219839,-11.02811472,9.934408291,0.798224094,-5.117655128
-3.250506597,-0.373824411,-1.004004308,6.721493603,-3.066006062,11.05199166,-11.30412743,5.865989335,-0.995239991,-2.055192404,3.644763202,-4.187233831
7.350161291,-3.491528846,2.482493138,6.179831975,-7.262913611,11.84757495,-10.32784525,4.184916482,0.289149502,-4.383235928,5.080411666,-4.758753697
2.542444485,-6.65370519,7.42764596,4.587580566,7.471645785,3.951850811,-5.51646916,13.84608276,-14.84292514,9.292236129,0.002088599,-7.054687655
2.731373679,-0.569399803,2.24883008,5.482721924,-6.367244044,9.24032681,-13.83278006,6.290854257,0.721021412,-3.321854182,2.554318095,-9.162162744
11.45645775,-7.678119929,0.379508082,3.893406179,-8.201493673,13.55736856,-12.01452684,1.418245916,-0.389970326,-4.277936943,6.013501564,-1.847768276
13.65829159,-4.330519085,1.223340645,10.79127007,-8.533181152,10.56211972,-8.426623715,7.143288727,-2.106408515,-11.08543095,6.569657755,-4.294400573
-0.458483124,-0.811747181,-3.077295015,5.904791006,-6.851303646,8.417828006,-8.788095253,4.622653729,-0.977713928,-2.069652759,2.230093683,-5.591354966
15.10306939,-7.412873123,4.028927327,11.19904768,-2.839800112,18.49061787,-15.3656653,-1.087676876,4.430064028,-3.183099886,0.198348729,-11.07332008
0.900426413,0.783411339,0.399177873,9.477398765,-5.838887051,10.94312463,-10.55488693,1.863140356,0.902075224,-2.238008103,1.083770886,-4.955719713
3.964749123,-2.130905219,1.659676603,8.814153287,-5.255411932,11.78436046,-9.49675786,4.809716347,-1.100692728,-3.878145718,2.410176981,-6.568622966
3.247824897,-6.097155204,5.287363522,4.740557725,-6.039363994,10.83782611,-10.1164777,6.592682776,0.415956441,-2.41889056,2.794320114,-6.93641068
13.48144211,-12.284601,3.146706296,13.42255018,-6.193091419,8.689716984,-8.856468109,1.483225775,-0.365943195,-4.270218576,7.801054076,-2.859277792
11.7932391,-8.060648081,6.41978708,10.36921754,-6.002190378,16.56282812,-6.995932377,3.753901794,-0.60543405,-6.807128636,-0.803056251,-7.734698726
1.699452868,0.647670725,1.332151707,3.542160582,-4.320318217,10.5817737,-14.03027977,6.819567761,-1.747805227,-3.300515584,5.209369218,-6.946679205
4.098087061,-4.986877733,-2.034752472,7.484954942,-5.910775532,11.70767755,-11.59973882,2.187900837,2.012870316,-2.444596982,5.07404796,-1.293022073
3.181085267,-2.870762941,0.401458355,9.2933816,-6.215011687,6.677004043,-9.475557724,7.796534377,-2.083039253,-10.56703912,4.982342982,-1.562411785
1.467842414,-1.744846937,-2.250642761,12.38932639,-0.805881646,7.391663959,-10.84301932,5.400014095,-1.193481628,-8.291843621,3.326060591,-3.761010046
-0.267737949,-1.078652852,-0.878467004,7.609878262,-4.434309157,10.83645876,-10.23368913,5.116686953,1.721352818,-3.045658614,4.05075596,0.564468495
15.3813901,-6.816802238,2.794832099,11.07627047,-4.637388951,17.31636673,-8.748529736,-0.051456527,0.546350428,-5.405939988,1.740086732,-6.348365548
15.03732493,-7.53950282,8.282315291,-1.126427319,4.669080266,-0.442881114,-5.053713186,3.77050158,-10.88894539,16.32645471,-8.97167204,3.666760855
10.98296717,-5.15744505,3.952060221,11.52938113,-7.638046692,12.13609782,-12.03624732,3.491942786,0.595440752,-4.508810994,2.33214701,-6.221857412
4.880256098,-6.572686225,2.147215329,9.644647153,-6.495991205,10.60343114,-9.646614101,1.909164536,-0.186767395,-4.03675461,3.214643114,-5.445381991
12.3936151,-1.629321363,1.030435629,13.81429204,-13.53876736,5.814916753,-5.055263988,5.678109732,0.795077888,-3.778277815,5.177989601,-2.10712115
0.700405962,0.548788353,0.359578686,5.88278622,-5.046088799,11.6494333,-11.34622738,7.679066188,-1.58089667,-3.713498205,4.37193761,-5.113578794
6.744082664,-5.688920291,6.546788659,9.000183182,-6.924963401,11.71076571,-12.37438845,6.169878859,-0.544746654,-6.019237001,1.358559495,-6.356441308
11.26346666,-6.01798171,-0.726261805,11.95980033,-5.667234776,12.31847465,-7.892121486,4.131174716,-0.672802272,-9.215645009,4.770874408,-0.822529737
6.121155739,-2.935378785,0.005307308,6.866386938,-6.244676727,12.76751208,-10.15221493,4.508178114,0.718448882,-3.398219041,3.101450606,-2.967535269
13.16171479,-4.130186932,4.85401433,9.063329545,-15.14887702,8.619403263,-7.817270978,3.143746697,3.526085653,-5.321992091,-0.702298958,-6.010888531
2.329492333,-1.675045049,2.995686043,-1.093833613,0.948367371,1.991725569,-5.951848535,10.22143859,-9.544562731,6.760470298,1.275028736,1.768403651
5.260007095,-4.80937324,3.745731456,4.55729336,-5.853546705,13.67020432,-10.86284859,2.795047252,1.535210508,-1.147868361,5.152335291,-1.853667849
3.627142835,-2.128628559,3.761608243,10.18337085,-7.404461121,10.50044484,-11.75054974,5.921767307,0.604629904,-3.865956541,3.85404339,-4.151059701
13.63327525,-8.480930031,1.649426261,12.05923359,-7.622313885,13.47354463,-8.337231125,3.671756318,-2.937493965,-8.121959326,9.166065698,-2.191657988
4.833925733,-6.220445264,6.431300086,4.862320618,-11.95569435,10.89569991,-11.17747023,1.999418935,-1.932036906,-2.90520944,-1.606830199,-5.648663446
9.793648088,-7.367836075,2.719999186,4.700873906,-7.121494515,10.788888,-12.87440791,4.67531383,-2.013391091,-3.815282834,4.410063437,-9.620562044
5.957769424,-3.266849994,2.724708706,12.45911677,-7.911121049,8.423608943,-9.145672168,2.389583816,0.132817537,-0.99904345,2.907067055,-5.476550617
5.342274308,-6.55693114,2.967670425,14.34873277,0.178066312,9.9689713,-11.45828619,7.310797626,-0.610539978,-9.096620341,6.342750192,-6.091090398
5.385046639,-11.48362829,8.342379317,5.159618308,-9.797843015,9.70683924,-12.97658686,5.550710426,-2.156447397,-2.721450835,3.412069687,-6.087524707
9.991757538,-0.332812787,1.405033104,10.35098649,-11.01935174,10.22729762,-6.442390374,5.233101107,-2.447897224,-3.396777004,4.783001133,-5.662301902
7.59876258,-9.123251714,8.857363274,10.44062053,-8.513083827,12.14017858,-14.73947992,4.682151714,1.213756947,-5.518448346,2.276325314,-4.331024204
6.754668731,-4.621568683,10.17262463,14.31193773,-7.485512229,10.12609919,-12.33540282,5.022380124,-0.454546816,-9.487128666,1.313203374,-3.971761851
2.485102324,3.505118754,0.111237161,3.856722331,-5.933100623,10.88763884,-11.59068044,8.100160499,-0.267677165,-5.33704241,3.799656889,-5.356913966
12.44029597,-4.70540956,3.62772196,11.87767188,-9.409796671,10.4410476,-8.150372438,9.492963594,-0.081245867,-9.736503898,3.252667949,-5.966581154
13.16595188,-6.29188314,-0.213178225,10.12916494,-12.90884213,9.139080857,-3.884775342,5.614089213,0.561419149,-7.235564554,2.251629618,-8.734724822
2.914936633,-4.191263843,3.497828545,10.37483117,-6.313394166,10.03289017,-10.61860405,4.823222553,1.174930143,-3.979058562,1.87673818,-4.466674653
1.876145891,-4.790967829,7.706084534,3.479157919,4.455274133,2.3522196,-7.040896334,8.803352181,-7.426813301,6.982097922,-3.748971416,0.229069848
9.803576775,-4.485605171,9.092753483,12.23694006,-9.27652351,9.972296239,-14.0033464,6.099329437,-0.420891712,-9.935105765,2.556850703,-5.88719697
10.14880449,-3.633410782,5.470404803,11.26407945,-6.624554949,12.2517509,-12.34663389,6.73482272,1.264492698,-6.930236071,2.982636253,-5.512446989
0.563812193,-3.280834431,1.989954851,6.174795282,-7.298775095,11.19794247,-8.340236198,4.356870495,-0.356252239,-1.164701137,3.540124387,-2.501448311
13.2538366,-2.465802756,5.952470608,6.527350053,-8.019856324,16.38796832,-10.18908092,-0.202950984,3.75336546,-0.486059069,-0.382393426,-6.742271572
4.868832643,-8.847209049,11.77368016,-1.452418649,4.217890862,2.711291114,-4.625952039,4.495376864,-5.800152224,10.16761445,-7.69315474,3.028161372
12.14466157,-10.061252,-0.621763847,9.740012609,-8.200148849,9.712621599,-10.42702447,1.733597528,0.009944373,-2.499284647,6.414580787,-0.230875494
-2.899402731,2.183397784,-3.753354393,5.036475551,-3.330414041,8.73702847,-10.95455234,4.843103098,-3.015722102,-3.358776393,4.808988907,-3.608235391
